id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
130291,Pyriglena,similis,,birds,Tapajos Fire-eye,Eric DeFonso,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,260,song,,,field recording,//xeno-canto.org/130291,https://xeno-canto.org/130291/download,XC130291-20110928-0745-1195-BR-MT-Cristalino Reserve-White-backed Fire-eye.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC130291-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC130291-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC130291-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC130291-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC130291-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC130291-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC130291-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:53,07:45,2011-09-28,2013-04-19,[],"Extended cut of somewhat distant, unseen bird along the Taboca trail, singing in undergrowth in terra firme forest.",no,no,no,,,no,,,48000
129851,Pyriglena,similis,,birds,Tapajos Fire-eye,Eric DeFonso,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,260,song,,,field recording,//xeno-canto.org/129851,https://xeno-canto.org/129851/download,XC129851-20110920-0630-1088-BR-MT-Cristalino Reserve-White-backed Fire-eye.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129851-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129851-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129851-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC129851-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC129851-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC129851-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KTLCZCRCQX/wave/XC129851-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:53,06:30,2011-09-20,2013-04-17,"['Cercomacra cinerascens', 'Ceratopipra rubrocapilla', 'Cymbilaimus lineatus']",Extended cut of song from a mobile bird (~15m). Recorded along the trail to the new 50m tower in terra firme forest.,no,no,no,,,no,,,48000
119198,Pyriglena,similis,,birds,Tapajos Fire-eye,GABRIEL LEITE,Brazil,"Itaituba, Para",-5.8483,-55.8298,180,song,male,,field recording,//xeno-canto.org/119198,https://xeno-canto.org/119198/download,XC119198-Pyriglena leuconota_Itaituba.MP3,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119198-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119198-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119198-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119198-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119198-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119198-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119198-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:09,11:00,2011-12-03,2013-01-22,[],,yes,yes,no,,,no,,,44100
89192,Pyriglena,similis,,birds,Tapajos Fire-eye,Jeremy Minns,Brazil,Pousada Thaimaçu. Rio Cururu,-8.9167,-56.6667,250,call,,,field recording,//xeno-canto.org/89192,https://xeno-canto.org/89192/download,UNID0484.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC89192-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC89192-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC89192-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC89192-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC89192-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC89192-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC89192-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:31,15:58,2003-04-12,2011-10-27,[],"Terra firme forest. Two different calls, after playback.",unknown,unknown,unknown,,,no,,,44100
69352,Pyriglena,similis,,birds,Tapajos Fire-eye,Frank Lambert,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,240,call,,,field recording,//xeno-canto.org/69352,https://xeno-canto.org/69352/download,Pyriglena_leuconota_2004a-FRL_BR_13_1556-1612_1_C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC69352-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC69352-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC69352-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC69352-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC69352-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC69352-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC69352-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:44,?:?,2004-05-08,2011-01-07,[],Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10159>AV10159</a>.  Certainty: 100%.  ID determined by: seen. GPS: Google Earth. several types,unknown,unknown,unknown,,,no,,,44100
754618,Pyriglena,similis,,birds,Tapajos Fire-eye,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Cascalheiras - Mato Grosso",-11.7519,-55.638,340,song,female,adult,in the hand,//xeno-canto.org/754618,https://xeno-canto.org/754618/download,XC754618-18-09-2022-9e10-Papa-taoca-do-tapajos.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754618-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754618-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754618-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754618-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754618-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754618-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754618-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:49,9:10,2022-09-18,2022-10-08,['Ramphastos tucanus'],,yes,yes,no,,,no,Panasonic RRUS551,Embutido,44100
754608,Pyriglena,similis,,birds,Tapajos Fire-eye,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Cascalheiras - Mato Grosso",-11.7519,-55.638,340,song,uncertain,adult,in the hand,//xeno-canto.org/754608,https://xeno-canto.org/754608/download,XC754608-18-09-2022-8e52-Papa-taoca-do-tapajos.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754608-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754608-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754608-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754608-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754608-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754608-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754608-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:37,8:52,2022-09-18,2022-10-08,[],,yes,yes,yes,,,no,Panasonic RRUS551,Embutido,44100
754572,Pyriglena,similis,,birds,Tapajos Fire-eye,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Cascalheiras - Mato Grosso",-11.7519,-55.638,340,song,uncertain,adult,in the hand,//xeno-canto.org/754572,https://xeno-canto.org/754572/download,XC754572-18-09-2022-7e32-Papa-taoca-do-tapajos.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754572-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754572-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754572-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754572-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754572-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754572-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754572-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:47,7:32,2022-09-18,2022-10-08,"['Lepidocolaptes fuscicapillus', 'Machaeropterus pyrocephalus', 'Loriotus cristatus']",,yes,yes,yes,,,no,Panasonic RRUS551,Embutido,44100
708373,Campylopterus,diamantinensis,,birds,Diamantina Sabrewing,Guilherme de Melo Becher,Brazil,"Trilha do Pico da Lapinha, Lapinha da Serra-MG, Minas Gerais",-19.1083,-43.6708,1430,flight call,uncertain,adult,field recording,//xeno-canto.org/708373,https://xeno-canto.org/708373/download,XC708373-MixPre-127 Campylopterus diamantinensis.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/ffts/XC708373-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/ffts/XC708373-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/ffts/XC708373-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/ffts/XC708373-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/wave/XC708373-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/wave/XC708373-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/wave/XC708373-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,10:00,2022-03-03,2022-03-14,[],,yes,yes,yes,,,no,,,44100
671404,Pyriglena,similis,,birds,Tapajos Fire-eye,Dante Buzzetti,Brazil,"Rio Cristalino,Alta Floresta,Mato Grosso",-9.5913,-55.9379,260,song,,,field recording,//xeno-canto.org/671404,https://xeno-canto.org/671404/download,XC671404-Pyriglena leuconota DCB 639-7f.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC671404-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC671404-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC671404-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC671404-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC671404-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC671404-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC671404-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:58,17:34,2008-08-28,2021-09-01,[],DCB 639-7f,no,no,no,,,no,,,44100
354901,Saltator,olivascens,,birds,Olivaceous Saltator,GABRIEL LEITE,Brazil,"Boa Vista, Boa Vista, Roraima",2.8526,-60.6349,70,song,,,field recording,//xeno-canto.org/354901,https://xeno-canto.org/354901/download,XC354901-Saltator coerulescens_Boa Vista_1056.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC354901-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC354901-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC354901-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC354901-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC354901-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC354901-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC354901-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:46,17:00,2017-01-27,2017-02-08,[],,yes,yes,no,,,no,,,48000
174553,Pyriglena,maura,,birds,Western Fire-eye,João Antônio de B. Vitto,Brazil,"Santo Antônio do Leverger, Santo Antônio do Leverger, Mato Grosso",-15.8628,-56.0792,150,call,female,,field recording,//xeno-canto.org/174553,https://xeno-canto.org/174553/download,XC174553-PAPA TAOCA - SANTO ANTONIO DO LEVERGER - 13-12-13.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RIVNLYTULO/ffts/XC174553-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RIVNLYTULO/ffts/XC174553-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RIVNLYTULO/ffts/XC174553-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RIVNLYTULO/ffts/XC174553-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RIVNLYTULO/wave/XC174553-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RIVNLYTULO/wave/XC174553-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RIVNLYTULO/wave/XC174553-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:27,16:00,2013-12-13,2014-04-15,[],,yes,yes,yes,,,no,,,44100
163598,Pyriglena,maura,maura,birds,Western Fire-eye,Frank Lambert,Brazil,"Chapada dos Guimarães, Mato Grosso state",-15.457,-55.68,700,"call, song",,,field recording,//xeno-canto.org/163598,https://xeno-canto.org/163598/download,XC163598-Pyriglena_leuconota_maura-FL Chapada de G Brazil93.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC163598-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC163598-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC163598-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC163598-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC163598-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC163598-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC163598-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:17,?,1993-03-00,2014-01-07,[],,yes,yes,unknown,,,no,,,44100
754627,Pyriglena,similis,,birds,Tapajos Fire-eye,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Cascalheiras - Mato Grosso",-11.7519,-55.638,340,call,male,adult,in the hand,//xeno-canto.org/754627,https://xeno-canto.org/754627/download,XC754627-18-09-2022-9e38-Papa-taoca-do-tapajos-chamado.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754627-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754627-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754627-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754627-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754627-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754627-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754627-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:20,9:38,2022-09-18,2022-10-08,"['Nystalus striolatus', 'Notharchus tectus']",,yes,yes,yes,,,no,Panasonic RRUS551,Embutido,44100
131496,Pyriglena,similis,,birds,Tapajos Fire-eye,Sidnei Dantas,Brazil,Tapajós National Forest,-3.4834,-54.9167,40,song,,,field recording,//xeno-canto.org/131496,https://xeno-canto.org/131496/download,XC131496-Pyriglena leuconota Flona Tapajós 11.06.2001.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC131496-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC131496-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC131496-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC131496-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC131496-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC131496-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC131496-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,D,1:02,08:00,2001-06-11,2013-04-26,"['Pheugopedius coraya', 'Tyranneutes stolzmanni', 'Glyphorynchus spirurus', 'Lipaugus vociferans']",,yes,yes,no,,,no,,,44100
404570,Pyriglena,maura,,birds,Western Fire-eye,Breno Vitorino,Brazil,"Porto Estrela, Mato Grosso",-15.6421,-57.1899,aproximadamente 230 metros,song,,,field recording,//xeno-canto.org/404570,https://xeno-canto.org/404570/download,XC404570-A0450802 Pyriglena leuconota 10s.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YMDBIDPPRD/ffts/XC404570-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YMDBIDPPRD/ffts/XC404570-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YMDBIDPPRD/ffts/XC404570-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YMDBIDPPRD/ffts/XC404570-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YMDBIDPPRD/wave/XC404570-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YMDBIDPPRD/wave/XC404570-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YMDBIDPPRD/wave/XC404570-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,E,0:18,09:00,2017-08-02,2018-03-05,[],,unknown,unknown,unknown,,,no,,,44100
191451,Rhea,americana,,birds,Greater Rhea,Richard Hoyer,Brazil,"Pouso Alegre, Mato Grosso",-16.5034,-56.7451,120,song,,,field recording,//xeno-canto.org/191451,https://xeno-canto.org/191451/download,XC191451-LS114319 Greater Rhea Hoyer.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191451-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191451-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191451-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191451-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC191451-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC191451-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC191451-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:26,06:18,2014-08-16,2014-08-18,"['Patagioenas picazuro', 'Melanerpes candidus', 'Theristicus caerulescens', 'Campylorhynchus turdinus', 'Machetornis rixosa', 'Furnarius rufus', 'Campylorhamphus trochilirostris', 'Anodorhynchus hyacinthinus', 'Gnorimopsar chopi', 'Pitangus sulphuratus', 'Lepidocolaptes angustirostris']","Six songs with natural intervals. Presumably given by same bird in a group of 5 about 50 meters away, later 11 individuals seen in same area. Recorded with Olympus LS-11, internal mic.",yes,yes,no,,,no,,,48000
229054,Rhea,americana,,birds,Greater Rhea,Peter Boesman,Brazil,"Chapada dos Guimaraes, Mato Grosso",-15.3333333333,-55.8333333333,,call,,,field recording,//xeno-canto.org/229054,https://xeno-canto.org/229054/download,XC229054-Greater Rhea C 1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC229054-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC229054-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC229054-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC229054-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC229054-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC229054-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC229054-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:07,06:15,2005-07-20,2015-03-23,[],ID certainty 95%. (Archiv. tape 371 side B track 26 seq. A),unknown,unknown,unknown,,,no,,,44100
191450,Rhea,americana,,birds,Greater Rhea,Richard Hoyer,Brazil,"Pouso Alegre, Mato Grosso",-16.5034,-56.7451,120,song,,,field recording,//xeno-canto.org/191450,https://xeno-canto.org/191450/download,XC191450-LS114317 Greater Rhea Hoyer.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191450-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191450-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191450-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/ffts/XC191450-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC191450-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC191450-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SRRRBQPENI/wave/XC191450-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,06:10,2014-08-16,2014-08-18,[],"20 seconds deleted in interval between two songs. Recorded with Olympus LS-11, internal mic.",yes,yes,no,,,no,,,44100
37806,Rhea,americana,,birds,Greater Rhea,Nunes D´Acosta,Brazil,Leopoldo de Bulhões - Goiás,-16.615631,-48.740501,930,song,,,field recording,//xeno-canto.org/37806,https://xeno-canto.org/37806/download,EMA XENOC ANTO MTZ.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC37806-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC37806-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC37806-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/ffts/XC37806-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC37806-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC37806-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OHHTDSDNBT/wave/XC37806-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:03,16:10,2009-08-15,2009-08-16,[],Macho  em fase  de acasalamento. Quando a fêmea afasta  da sua presença ele  vocaliza  abrindo as  asas e  ensaia uma dança circular com a fêmea.,unknown,unknown,unknown,,,no,,,44100
686584,Rhea,americana,intermedia,birds,Greater Rhea,JAYRSON ARAUJO DE OLIVEIRA,Brazil,Parque Estadual do Esphinillo Barra do Quaraí,-30.1834,-57.4501,70,song,uncertain,adult,field recording,//xeno-canto.org/686584,https://xeno-canto.org/686584/download,XC686584-03-11-2021 16e47 Ema BARRA.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC686584-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC686584-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC686584-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC686584-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC686584-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC686584-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC686584-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:09,16:47,2021-11-03,2021-11-15,"['Tapera naevia', 'Zonotrichia capensis']",,yes,yes,no,,,no,,,44100
482438,Rhea,americana,americana,birds,Greater Rhea,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Santa Rita do Novo Destino, Goiás, Chácara Jayrson",-14.625,-49.0051,500,song,,,field recording,//xeno-canto.org/482438,https://xeno-canto.org/482438/download,XC482438-Ema1 (Rhea americana-OK) 14-6-2019 6e59.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC482438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC482438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC482438-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC482438-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC482438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC482438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC482438-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:15,6:59,2019-06-14,2019-06-19,[],Gravação feita em borda de cerrado com pasto.,no,no,no,,,no,,,44100
314181,Rhea,americana,,birds,Greater Rhea,Rafael Martos Martins,Brazil,"Uberaba, Minas Gerais",-19.2797,-48.0278,950,song,,,field recording,//xeno-canto.org/314181,https://xeno-canto.org/314181/download,XC314181-Rhea americana_0630.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VXDVESQDET/ffts/XC314181-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXDVESQDET/ffts/XC314181-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXDVESQDET/ffts/XC314181-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VXDVESQDET/ffts/XC314181-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VXDVESQDET/wave/XC314181-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXDVESQDET/wave/XC314181-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXDVESQDET/wave/XC314181-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:02,07:14,2016-04-23,2016-04-29,['Cariama cristata'],,no,no,no,,,no,,,48000
